"Group","Member"
"6430","1684"
"6431","1482"
"6432","1392"
"6433","1877"
"6434","1878"
"6435","1684"
"6436","540"
"6437","1185"
"6438","540"
"6439","1477"
"6440","1180"
"6441","1800"
"6442","1178"
"6443","1179"
"6444","487"
"6445","1838"
"6446","487"
"6447","1175"
"6448","1802"
"6449","495"
"6450","1839"
"6451","494"
"6452","496"
"6453","1840"
"6454","1841"
"6455","1842"
"6456","1803"
"6457","485"
"6458","1803"
"6459","1805"
"6460","1806"
"6461","1844"
"6462","1845"
"6463","541"
"6464","1843"
"6465","541"
"6466","1804"
"6467","1846"
"6468","1847"
"6469","1848"
"6470","1849"
"6471","1850"
"6472","542"
"6473","530"
"6474","1851"
"6475","543"
"6476","534"
"6477","548"
"6478","551"
"6479","583"
"6480","573"
"6481","1495"
"6482","585"
"6483","1858"
"6484","585"
"6485","1404"
"6486","552"
"6487","1493"
"6488","1494"
"6489","1855"
"6490","1856"
"6491","1857"
"6492","893"
"6493","1869"
"6494","1870"
"6495","1395"
"6496","556"
"6497","558"
"6498","560"
"6499","1854"
"6500","1395"
"6501","1397"
"6502","1860"
"6503","1861"
"6504","1862"
"6505","590"
"6506","590"
"6507","590"
"6508","590"
"6509","1867"
"6510","591"
"6511","1868"
"6512","1397"
"6513","1398"
"6514","1875"
"6515","1871"
"6516","1872"
"6517","1873"
"6518","1398"
"6519","561"
"6520","594"
"6521","857"
"6522","1687"
"6523","1809"
"6524","1859"
"6525","1809"
"6526","1599"
"6527","546"
"6528","1606"
"6529","580"
"6530","1607"
"6531","1268"
"6532","1608"
"6533","579"
"6534","596"
"6535","602"
"6536","1750"
"6537","1755"
"6538","1760"
"6539","1751"
"6540","1756"
"6541","1761"
"6542","1767"
"6543","1757"
"6544","1767"
"6545","1769"
"6546","1753"
"6547","1758"
"6548","1763"
"6549","926"
"6550","1254"
"6551","935"
"6552","935"
"6553","943"
"6554","937"
"6555","938"
"6556","1000"
"6557","1001"
"6558","984"
"6559","772"
"6560","772"
"6561","1588"
"6562","772"
"6563","784"
"6564","784"
"6565","784"
"6566","788"
"6567","788"
"6568","788"
"6569","625"
"6570","634"
"6571","694"
"6572","1520"
"6573","692"
"6574","1215"
"6575","638"
"6576","637"
"6577","1215"
"6578","659"
"6579","653"
"6580","661"
"6581","655"
"6582","1266"
"6583","661"
"6584","659"
"6585","1266"
"6586","661"
"6587","659"
"6588","652"
"6589","673"
"6590","674"
"6591","673"
"6592","673"
"6593","642"
"6594","953"
"6595","1526"
"6596","1531"
"6597","852"
"6598","1523"
"6599","1524"
"6600","1522"
"6601","698"
"6602","954"
"6603","626"
"6604","627"
"6605","1517"
"6606","1531"
"6607","914"
"6608","882"
"6609","690"
"6610","691"
"6611","1536"
"6612","1542"
"6613","1610"
"6614","914"
"6615","678"
"6616","679"
"6617","721"
"6618","727"
"6619","727"
"6620","727"
"6621","1589"
"6622","722"
"6623","722"
"6624","722"
"6625","726"
"6626","731"
"6627","734"
"6628","733"
"6629","1591"
"6630","1590"
"6631","1711"
"6632","1552"
"6633","748"
"6634","729"
"6635","750"
"6636","1772"
"6637","1773"
"6638","1774"
"6639","1775"
"6640","837"
"6641","1252"
