"Group","Member"
"7052","14625"
"7052","14626"
"7052","14723"
"7052","14908"
"7052","15331"
"7052","15368"
"7052","15974"
"7052","19273"
"7052","19639"
"7052","19640"
"7052","19641"
"7052","19642"
"7052","19643"
"7052","19644"
"7052","19645"
"7052","19646"
"7052","19647"
"7052","19648"
"7052","19649"
"7052","19650"
"7052","19651"
"7052","19652"
"7052","19653"
"7052","19654"
"7052","19655"
"7052","19914"
"7052","19915"
"7052","20013"
"7052","20026"
"7052","20069"
"7052","20070"
"7052","20128"
"7053","2297"
"7053","3094"
"7053","3095"
"7053","10194"
"7053","10479"
"7053","11925"
"7053","13358"
"7053","13755"
"7053","14664"
"7053","15971"
"7053","18882"
"7053","19656"
"7053","19657"
"7053","19658"
"7053","20155"
"7054","2298"
"7054","2299"
"7054","2300"
"7054","2301"
"7054","3096"
"7054","3097"
"7054","3098"
"7054","10339"
"7054","10340"
"7054","12131"
"7054","12132"
"7054","12133"
"7054","12134"
"7054","12448"
"7054","12449"
"7054","12450"
"7054","14263"
"7054","14264"
"7054","14269"
"7054","15028"
"7054","15074"
"7054","16060"
"7055","3099"
"7055","15311"
"7055","15312"
"7055","15313"
"7055","15314"
"7055","15315"
"7055","18583"
"7055","19211"
"7055","20040"
"7055","20041"
"7055","20042"
"7056","2302"
"7056","3100"
"7056","10949"
"7056","11160"
"7056","11161"
"7056","11162"
"7056","13247"
"7056","18760"
"7056","18880"
"7056","19659"
"7056","20175"
"7057","3101"
"7058","3102"
"7059","2304"
"7060","2305"
"7060","2306"
"7060","2307"
"7060","2308"
"7060","2309"
"7060","2310"
"7060","2311"
"7060","2312"
"7060","2313"
"7060","2314"
"7060","2315"
"7060","2316"
"7060","2317"
"7060","2318"
"7060","2319"
"7060","2320"
"7060","2321"
"7060","2322"
"7060","2323"
"7060","2324"
"7060","2325"
"7060","2326"
"7060","2327"
"7060","3104"
"7060","3105"
"7060","3106"
"7060","3107"
"7060","3108"
"7060","3109"
"7060","3110"
"7060","3111"
"7060","3112"
"7060","3113"
"7060","3114"
"7060","3115"
"7060","3116"
"7060","3117"
"7060","3118"
"7060","3119"
"7060","3120"
"7060","3121"
"7060","3122"
"7060","3123"
"7060","3124"
"7060","3125"
"7060","3126"
"7060","3127"
"7060","6795"
"7060","10264"
"7060","10265"
"7060","10268"
"7060","10269"
"7060","10270"
"7060","10646"
"7060","10648"
"7060","11090"
"7060","11091"
"7060","11092"
"7060","11093"
"7060","11094"
"7060","11095"
"7060","11096"
"7060","11097"
"7060","11098"
"7060","11099"
"7060","11100"
"7060","11101"
"7060","11102"
"7060","11103"
"7060","11104"
"7060","11105"
"7060","11106"
"7060","11107"
"7060","11108"
"7060","11109"
"7060","11110"
"7060","11111"
"7060","11112"
"7060","11113"
"7060","11114"
"7060","11115"
"7060","11116"
"7060","11117"
"7060","11118"
"7060","11119"
"7060","11371"
"7060","11822"
"7060","11823"
"7060","11824"
"7060","11825"
"7060","12585"
"7060","12586"
"7060","12587"
"7060","12588"
"7060","13664"
"7060","13883"
"7060","13884"
"7060","13885"
"7060","13886"
"7060","13887"
"7060","14049"
"7060","14645"
"7060","14646"
"7060","15152"
"7060","15153"
"7060","15154"
"7060","15155"
"7060","15230"
"7060","15234"
"7060","15235"
"7060","15236"
"7060","15237"
"7060","15238"
"7060","15246"
"7060","15247"
"7060","15248"
"7060","15249"
"7060","15250"
"7060","15251"
"7060","15252"
"7060","15747"
"7060","15748"
"7060","15749"
"7060","15750"
"7060","15751"
"7060","15752"
"7060","15753"
"7060","15754"
"7060","15755"
"7060","15756"
"7060","15757"
"7060","15758"
"7060","15759"
"7060","15760"
"7060","15761"
"7060","15762"
"7060","15767"
"7060","15768"
"7060","15769"
"7060","15881"
"7060","15882"
"7060","15904"
"7060","15905"
"7060","18789"
"7060","19062"
"7060","19188"
"7060","19189"
"7060","19660"
"7060","20196"
"7060","20469"
"7060","20470"
"7060","20471"
"7061","3128"
"7061","3129"
"7061","11502"
"7061","12171"
"7061","14720"
"7061","14748"
"7061","15597"
"7061","15598"
"7061","15599"
"7061","15600"
"7061","16087"
"7061","18620"
"7061","18912"
"7061","18932"
"7061","18935"
"7061","18936"
"7061","20198"
"7061","20286"
"7062","2329"
"7062","3130"
"7062","18556"
"7063","2330"
"7063","3131"
"7064","2331"
"7064","3132"
"7064","12123"
"7064","14387"
"7064","18561"
"7064","18881"
"7064","19003"
"7065","2332"
"7065","2333"
"7065","2334"
"7065","3133"
"7065","3134"
"7065","3135"
"7065","3136"
"7065","3137"
"7065","3138"
"7065","6299"
"7065","6301"
"7065","6303"
"7065","6307"
"7065","10450"
"7065","10484"
"7065","10515"
"7065","10516"
"7065","12127"
"7065","12128"
"7065","12129"
"7065","12745"
"7065","13216"
"7065","13274"
"7065","13275"
"7065","13276"
"7065","13277"
"7065","13278"
"7065","13279"
"7065","13280"
"7065","13281"
"7065","13282"
"7065","13283"
"7065","13284"
"7065","13285"
"7065","13286"
"7065","13287"
"7065","13288"
"7065","13289"
"7065","13290"
"7065","13291"
"7065","13292"
"7065","13293"
"7065","13294"
"7065","13295"
"7065","13296"
"7065","13297"
"7065","13298"
"7065","13299"
"7065","13300"
"7065","13301"
"7065","13302"
"7065","13326"
"7065","14060"
"7065","14061"
"7065","14062"
"7065","14063"
"7065","14151"
"7065","14381"
"7065","14568"
"7065","14569"
"7065","14570"
"7065","14571"
"7065","14572"
"7065","14573"
"7065","14877"
"7065","14996"
"7065","15522"
"7065","15523"
"7065","18871"
"7065","18896"
"7065","18897"
"7065","18898"
"7065","18899"
"7065","18900"
"7065","18901"
"7065","18902"
"7065","18903"
"7065","18904"
"7065","18946"
"7065","18947"
"7065","18948"
"7065","19037"
"7065","19044"
"7065","19091"
"7065","19118"
"7065","19661"
"7065","19952"
"7065","19953"
"7065","20090"
"7065","20349"
"7065","20408"
"7065","20601"
"7066","2335"
"7066","2336"
"7066","3139"
"7066","3140"
"7066","13698"
"7066","13699"
"7066","13700"
"7066","13701"
"7066","13702"
"7066","13703"
"7066","13704"
"7066","13705"
"7066","13706"
"7066","13707"
"7066","13708"
"7066","13709"
"7066","14156"
"7066","14256"
"7066","14257"
"7066","14258"
"7066","15095"
"7066","15146"
"7066","15147"
"7066","15148"
"7066","15149"
"7066","15150"
"7066","15151"
"7066","18949"
"7066","18950"
"7066","19204"
"7066","19662"
"7066","19958"
"7066","19959"
"7066","19984"
"7066","19985"
"7066","19986"
"7066","20043"
"7066","20044"
"7067","2265"
"7067","2266"
"7067","2267"
"7067","2268"
"7067","2269"
"7067","11998"
"7067","12223"
"7067","14481"
"7067","14482"
"7067","14483"
"7067","14484"
"7067","14485"
"7067","14486"
"7067","14491"
"7067","18790"
"7067","18791"
"7067","18792"
"7067","18793"
"7067","18794"
"7067","18795"
"7067","18796"
"7067","18797"
"7067","18798"
"7067","18799"
"7067","18800"
"7067","18801"
"7067","18802"
"7067","18803"
"7067","18804"
"7067","18805"
"7067","18806"
"7067","18807"
"7067","18808"
"7067","18809"
"7067","18810"
"7067","18811"
"7067","18812"
"7067","18813"
"7067","18814"
"7067","18815"
"7067","18816"
"7067","19206"
"7067","19713"
"7068","2337"
"7068","3141"
"7068","12300"
"7068","13073"
"7068","13074"
"7068","13075"
"7068","13076"
"7068","13077"
"7068","13078"
"7068","15227"
"7068","15228"
"7068","18988"
"7068","18989"
"7068","18990"
"7068","19196"
"7068","19197"
"7068","19910"
"7068","19945"
"7068","19946"
"7068","19962"
"7069","10470"
"7069","10932"
"7069","12261"
"7069","12262"
"7069","12263"
"7069","12264"
"7069","12265"
"7069","12266"
"7069","12267"
"7069","13255"
"7069","13717"
"7069","13718"
"7069","14091"
"7070","13754"
"7070","14613"
"7070","15051"
"7070","15052"
"7070","19146"
"7070","19239"
"7070","19269"
"7070","19308"
"7071","2145"
"7071","10829"
"7071","11370"
"7071","19505"
"7071","20267"
"7072","12161"
"7073","12867"
"7074","11144"
"7074","18895"
"7074","18928"
"7075","2338"
"7075","2339"
"7075","2340"
"7075","2341"
"7075","2342"
"7075","3142"
"7075","3143"
"7075","3144"
"7075","3145"
"7075","3146"
"7075","3147"
"7075","6334"
"7075","6335"
"7075","6336"
"7075","10414"
"7075","10415"
"7075","10416"
"7075","10417"
"7075","10418"
"7075","10419"
"7075","10905"
"7075","11849"
"7075","12307"
"7075","12499"
"7075","12500"
"7075","12501"
"7075","12502"
"7075","12503"
"7075","12504"
"7075","12505"
"7075","12506"
"7075","12507"
"7075","12508"
"7075","12509"
"7075","12510"
"7075","12511"
"7075","12512"
"7075","12513"
"7075","12547"
"7075","13457"
"7075","13982"
"7075","14102"
"7075","14150"
"7075","14423"
"7075","14424"
"7075","14425"
"7075","14426"
"7075","14501"
"7075","14502"
"7075","14503"
"7075","14504"
"7075","14505"
"7075","14506"
"7075","14507"
"7075","14508"
"7075","14509"
"7075","14510"
"7075","14511"
"7075","14512"
"7075","14513"
"7075","14514"
"7075","15993"
"7075","15995"
"7075","16002"
"7075","18668"
"7075","18951"
"7075","18952"
"7075","19016"
"7075","19138"
"7075","19193"
"7075","19314"
