"Group","Member"
"1401","13685"
"1401","13712"
"1401","13727"
"1401","13728"
"1401","13733"
"1401","13737"
"1401","13743"
"1401","13793"
"1401","13794"
"1401","13795"
"1401","13796"
"1401","13823"
"1401","13824"
"1401","13825"
"1401","13826"
"1401","13827"
"1401","13828"
"1401","13829"
"1401","13830"
"1401","13831"
"1401","13832"
"1401","13833"
"1401","13834"
"1401","13835"
"1401","13836"
"1401","13837"
"1401","13838"
"1401","13839"
"1401","13854"
"1401","13905"
"1401","13936"
"1401","13937"
"1401","13939"
"1401","13946"
"1401","13947"
"1401","13975"
"1401","13976"
"1401","13980"
"1401","13984"
"1401","13987"
"1401","13988"
"1401","13989"
"1401","13990"
"1401","13991"
"1401","14011"
"1401","14023"
"1401","14045"
"1401","14076"
"1401","14084"
"1401","14109"
"1401","14131"
"1401","14153"
"1401","14155"
"1401","14178"
"1401","14193"
"1401","14199"
"1401","14231"
"1401","14309"
"1401","14326"
"1401","14327"
"1401","14328"
"1401","14329"
"1401","14330"
"1401","14331"
"1401","14336"
"1401","14353"
"1401","14377"
"1401","14388"
"1401","14394"
"1401","14409"
"1401","14412"
"1401","14469"
"1401","14531"
"1401","14584"
"1401","14589"
"1401","14590"
"1401","14609"
"1401","14636"
"1401","14643"
"1401","14660"
"1401","14668"
"1401","14675"
"1401","14678"
"1401","14686"
"1401","14687"
"1401","14716"
"1401","14751"
"1401","14752"
"1401","14753"
"1401","14758"
"1401","14760"
"1401","14761"
"1401","14762"
"1401","14763"
"1401","14764"
"1401","14765"
"1401","14766"
"1401","14767"
"1401","14768"
"1401","14769"
"1401","14770"
"1401","14771"
"1401","14794"
"1401","14881"
"1401","14882"
"1401","14883"
"1401","14884"
"1401","14885"
"1401","14886"
"1401","14890"
"1401","14894"
"1401","14931"
"1401","14932"
"1401","14933"
"1401","14991"
"1401","14992"
"1401","14993"
"1401","15014"
"1401","15026"
"1401","15027"
"1401","15029"
"1401","15040"
"1401","15041"
"1401","15043"
"1401","15061"
"1401","15072"
"1401","15076"
"1401","15092"
"1401","15094"
"1401","15099"
"1401","15118"
"1401","15120"
"1401","15121"
"1401","15124"
"1401","15125"
"1401","15126"
"1401","15127"
"1401","15225"
"1401","15226"
"1401","15244"
"1401","15245"
"1401","15273"
"1401","15309"
"1401","15325"
"1401","15326"
"1401","15327"
"1401","15328"
"1401","15350"
"1401","15370"
"1401","15395"
"1401","15399"
"1401","15403"
"1401","15404"
"1401","15501"
"1401","15511"
"1401","15571"
"1401","15589"
"1401","15595"
"1401","15664"
"1401","15666"
"1401","15667"
"1401","15674"
"1401","15717"
"1401","15718"
"1401","15783"
"1401","15802"
"1401","15832"
"1401","15841"
"1401","15844"
"1401","15856"
"1401","15867"
"1401","15869"
"1401","15943"
"1401","15973"
"1401","15996"
"1401","16001"
"1401","16028"
"1401","16035"
"1401","16037"
"1401","16078"
"1401","18822"
"1401","18823"
"1401","19019"
"1401","19038"
"1401","19042"
"1401","19081"
"1401","19128"
"1401","19129"
"1401","19132"
"1401","19133"
"1401","19134"
"1401","19135"
"1401","19142"
"1401","19166"
"1401","19167"
"1401","19168"
"1401","19169"
"1401","19170"
"1401","19172"
"1401","19173"
"1401","19174"
"1401","19175"
"1401","19176"
"1401","19177"
"1401","19178"
"1401","19179"
"1401","19186"
"1401","19190"
"1401","19191"
"1401","19277"
"1401","19278"
"1401","19315"
"1401","19539"
"1401","19540"
"1401","19541"
"1401","19846"
"1401","19847"
"1401","19848"
"1401","19849"
"1401","19850"
